Unnamed: 0,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Vs Dribbles,Vs Dribbles.1,Vs Dribbles.2,Vs Dribbles.3,Pressures,Pressures.1,Pressures.2,Pressures.3,Pressures.4,Pressures.5,Blocks,Blocks.1,Blocks.2,Blocks.3,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
Rk,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err
1668,13,6,6,6,1,5,26,19.2,21,313,72,23,80,139,94,22,0,0,22,20,33,5,0
1669,42,22,32,7,3,20,50,40,30,130,36,27.7,80,43,7,40,13,0,27,41,83,96,0
1670,9,6,1,6,2,2,6,33.3,4,128,38,29.7,7,64,57,3,0,0,3,3,12,7,0
1671,0,0,0,0,0,0,1,0,1,9,1,11.1,1,4,4,0,0,0,0,0,0,0,0
1672,6,5,0,2,4,1,12,8.3,11,272,74,27.2,7,124,141,6,0,0,6,3,9,3,1
1673,1,1,1,0,0,0,7,0,7,45,9,20,11,20,14,2,0,0,2,3,4,2,0
1674,1,0,0,1,0,0,0,0,0,8,1,12.5,2,5,1,0,0,0,0,0,1,1,0
1675,53,31,28,20,5,19,38,50,19,298,107,35.9,121,115,62,51,8,0,43,23,76,86,0
1676,9,5,3,1,5,2,11,18.2,9,183,57,31.1,7,52,124,12,1,0,11,7,16,7,1
1677,6,3,5,1,0,0,2,0,2,37,12,32.4,16,14,7,6,3,0,3,2,8,11,0
1678,25,15,16,7,2,12,35,34.3,23,276,79,28.6,105,123,48,27,6,0,21,14,39,29,0
1679,33,22,10,14,9,9,24,37.5,15,416,100,24,94,179,143,34,3,0,31,16,49,9,0
1680,56,26,29,22,5,18,45,40,27,378,102,27,159,182,37,39,4,0,35,23,79,25,0
1681,13,7,6,5,2,5,19,26.3,14,296,62,20.9,24,162,110,17,4,0,13,8,21,25,0
1682,0,0,0,0,0,0,3,0,3,4,1,25,4,0,0,0,0,0,0,0,0,1,2
1683,18,8,12,6,0,10,25,40,15,181,42,23.2,86,82,13,20,8,0,12,8,26,12,0
1684,74,46,24,38,12,22,76,28.9,54,649,168,25.9,206,330,113,39,5,0,34,45,119,30,2
1685,30,16,6,16,8,9,34,26.5,25,430,105,24.4,69,188,173,36,4,0,32,12,42,29,0
1686,45,28,14,25,6,14,37,37.8,23,413,105,25.4,100,209,104,26,6,0,20,23,68,25,0
1687,43,22,17,21,5,11,52,21.2,41,586,138,23.5,157,286,143,58,6,0,52,38,81,27,1
1688,48,29,26,16,6,16,40,40,24,348,107,30.7,124,171,53,56,15,0,41,51,99,54,0
1689,13,7,10,2,1,4,13,30.8,9,69,20,29,34,30,5,12,6,0,6,9,22,12,0
1690,46,33,29,16,1,21,38,55.3,17,240,78,32.5,122,110,8,53,15,0,38,37,83,84,0
1691,24,17,13,8,3,7,11,63.6,4,145,51,35.2,81,50,14,21,1,0,20,8,32,27,0
1692,38,24,19,17,2,8,23,34.8,15,162,50,30.9,95,56,11,61,43,1,18,35,73,241,1
1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,18,12,5,6,7,6,18,33.3,12,211,79,37.4,39,106,66,10,2,0,8,6,24,3,0
1695,10,6,6,3,1,3,21,14.3,18,150,38,25.3,60,60,30,24,0,0,24,10,20,10,1
1696,16,12,9,5,2,8,17,47.1,9,133,48,36.1,43,71,19,15,2,0,13,8,24,18,0
1697,0,0,0,0,0,0,0,0,0,6,1,16.7,1,5,0,0,0,0,0,0,0,0,0
1698,9,4,5,3,1,2,11,18.2,9,87,25,28.7,23,37,27,13,0,0,13,7,16,2,1
1699,7,3,2,5,0,3,5,60,2,102,21,20.6,35,48,19,5,0,0,5,9,16,6,0
1700,22,19,10,8,4,7,37,18.9,30,326,83,25.5,99,148,79,25,5,0,20,21,43,36,1
1701,61,29,37,17,7,29,53,54.7,24,368,110,29.9,181,129,58,81,9,0,72,39,100,70,1
1702,22,15,10,12,0,5,25,20,20,208,62,29.8,77,105,26,12,2,1,10,16,38,9,2
1703,37,14,22,11,4,15,31,48.4,16,205,56,27.3,93,82,30,30,3,0,27,7,44,38,0
1704,35,24,26,8,1,13,22,59.1,9,183,62,33.9,112,67,4,33,13,0,20,26,61,63,1
1705,57,38,18,33,6,16,42,38.1,26,373,141,37.8,121,201,51,39,7,0,32,40,97,33,0
1706,63,45,24,30,9,20,76,26.3,56,649,178,27.4,165,328,156,40,3,0,37,37,100,30,0
1707,45,21,23,13,9,14,47,29.8,33,432,99,22.9,117,185,130,28,4,0,24,16,61,20,0
1708,2,1,1,1,0,2,2,100,0,10,2,20,3,5,2,1,1,0,0,0,2,0,0
1709,2,1,0,2,0,0,1,0,1,14,3,21.4,5,7,2,3,1,0,2,1,3,2,0
1710,15,10,3,7,5,5,18,27.8,13,125,42,33.6,32,52,41,24,5,0,19,6,21,11,1
1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,0,0,0,0,0,0,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,1
1713,31,17,20,6,5,13,24,54.2,11,193,68,35.2,86,62,45,41,5,0,36,25,56,31,0
1714,35,22,19,14,2,7,17,41.2,10,267,84,31.5,106,123,38,24,2,0,22,9,44,11,0
1715,4,1,3,0,1,2,4,50,2,33,7,21.2,9,16,8,1,0,0,1,1,5,1,0
1716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1717,21,14,15,4,2,3,10,30,7,119,43,36.1,71,34,14,17,12,0,5,23,44,83,0
1718,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1719,58,36,16,31,11,14,52,26.9,38,454,151,33.3,108,243,103,48,9,0,39,32,90,30,0
1720,5,2,2,1,2,2,7,28.6,5,54,11,20.4,17,20,17,8,1,0,7,8,13,8,0
1721,7,4,3,3,1,1,4,25,3,50,14,28,37,12,1,12,8,0,4,13,20,13,2
1722,18,15,5,8,5,5,23,21.7,18,342,87,25.4,24,128,190,9,2,0,7,9,27,5,0
1723,44,34,21,16,7,13,41,31.7,28,387,111,28.7,136,198,53,24,3,0,21,13,57,28,0
1724,0,0,0,0,0,0,1,0,1,7,2,28.6,7,0,0,0,0,0,0,0,0,1,3
1725,22,16,3,14,5,7,20,35,13,291,98,33.7,10,123,158,12,1,0,11,7,29,0,0
1726,63,42,28,23,12,16,54,29.6,38,603,162,26.9,161,265,177,44,11,0,33,38,101,41,0
1727,37,26,22,8,7,17,30,56.7,13,171,63,36.8,76,60,35,26,8,0,18,16,53,36,2
1728,7,3,6,0,1,3,11,27.3,8,52,20,38.5,37,13,2,8,4,0,4,20,27,48,0
1729,6,5,2,4,0,4,11,36.4,7,58,22,37.9,13,32,13,6,0,0,6,3,9,3,0
1730,23,15,12,11,0,7,19,36.8,12,170,51,30,84,76,10,7,1,0,6,10,33,19,0
1731,20,13,12,6,2,5,21,23.8,16,213,52,24.4,81,99,33,17,1,0,16,13,33,8,1
1732,1,1,1,0,0,0,0,0,0,7,5,71.4,4,3,0,0,0,0,0,0,1,0,0
1733,0,0,0,0,0,0,0,0,0,16,8,50,9,3,4,1,0,0,1,0,0,0,0
1734,32,16,14,14,4,12,18,66.7,6,127,28,22,49,50,28,26,4,0,22,14,46,30,0
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,0,0,0,0,0,0,0,0,0,9,1,11.1,1,3,5,0,0,0,0,0,0,0,0
1737,27,14,15,9,3,11,21,52.4,10,138,47,34.1,80,44,14,29,14,0,15,35,62,95,1
1738,5,3,1,3,1,1,15,6.7,14,110,23,20.9,26,37,47,11,2,0,9,4,9,6,0
1739,64,40,47,15,2,27,38,71.1,11,349,106,30.4,184,139,26,57,37,0,20,30,94,153,0
1740,15,9,0,8,7,4,18,22.2,14,170,47,27.6,10,75,85,6,1,0,5,7,22,10,0
1741,74,46,25,33,16,30,91,33,61,526,148,28.1,157,246,123,57,13,1,44,37,111,52,0
1742,1,1,1,0,0,1,1,100,0,2,1,50,2,0,0,0,0,0,0,0,1,1,1
1743,22,13,16,6,0,8,19,42.1,11,113,41,36.3,63,40,10,21,6,0,15,21,43,72,0
1744,67,44,28,33,6,32,81,39.5,49,463,135,29.2,198,220,45,47,6,0,41,44,111,50,0
1745,20,16,13,5,2,3,26,11.5,23,279,91,32.6,82,155,42,19,1,0,18,21,41,13,0
1746,28,21,9,17,2,11,42,26.2,31,464,120,25.9,91,269,104,23,4,0,19,18,46,15,0
1747,0,0,0,0,0,0,1,0,1,3,1,33.3,0,0,3,0,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0,0,0,7,1,14.3,3,4,0,0,0,0,0,0,0,0,0
1749,1,0,0,1,0,0,0,0,0,8,3,37.5,2,3,3,1,0,0,1,1,2,0,0
1750,26,14,8,16,2,10,36,27.8,26,209,69,33,52,121,36,39,4,0,35,16,42,22,1
1751,34,19,8,15,11,9,29,31,20,519,112,21.6,55,279,185,18,4,0,14,10,44,21,0
1752,25,12,19,6,0,7,10,70,3,148,43,29.1,101,45,2,38,26,0,12,13,38,130,1
1753,5,2,2,3,0,1,16,6.3,15,146,45,30.8,35,81,30,10,1,0,9,8,13,11,0
1754,4,3,1,2,1,0,12,0,12,82,25,30.5,19,41,22,0,0,0,0,0,4,3,0
1755,33,18,24,7,2,14,26,53.8,12,252,71,28.2,146,87,19,84,47,1,37,38,71,230,5
1756,60,42,30,23,7,28,51,54.9,23,318,114,35.8,137,141,40,37,8,0,29,25,85,43,5
1757,15,9,4,3,8,4,14,28.6,10,432,99,22.9,37,182,213,26,4,0,22,10,25,23,0
1758,41,24,31,10,0,20,38,52.6,18,208,75,36.1,109,69,30,48,4,0,44,34,75,66,1
1759,21,10,7,8,6,5,8,62.5,3,118,45,38.1,18,50,50,1,0,0,1,6,27,2,0
1760,31,15,15,15,1,12,32,37.5,20,249,72,28.9,115,93,41,45,2,0,43,27,58,68,0
1761,0,0,0,0,0,0,2,0,2,1,1,100,1,0,0,1,0,0,1,0,0,1,0
1762,69,29,52,8,9,19,35,54.3,16,404,99,24.5,276,87,41,51,8,0,43,30,99,67,1
1763,11,9,1,4,6,2,8,25,6,195,71,36.4,12,66,117,18,4,0,14,3,14,7,0
1764,35,24,28,6,1,17,31,54.8,14,235,91,38.7,176,57,2,37,15,1,22,30,65,151,2
1765,76,36,49,21,6,30,69,43.5,39,331,98,29.6,179,116,36,58,4,0,54,52,128,70,1
1766,56,38,9,31,16,15,66,22.7,51,606,168,27.7,89,295,222,41,1,0,40,36,92,8,0
1767,16,8,7,6,3,4,17,23.5,13,134,39,29.1,43,49,42,17,1,0,16,8,24,14,0
1768,1,0,0,1,0,0,2,0,2,32,9,28.1,0,17,15,0,0,0,0,0,1,2,0
1769,2,1,0,1,1,0,2,0,2,60,15,25,2,30,28,3,1,0,2,0,2,5,0
1770,40,26,21,17,2,16,42,38.1,26,375,105,28,95,204,76,28,3,0,25,53,93,17,0
1771,8,5,0,3,5,2,18,11.1,16,337,70,20.8,10,152,175,9,4,0,5,12,20,8,0
1772,18,15,13,4,1,2,20,10,18,234,63,26.9,98,112,24,19,3,0,16,41,59,25,2
1773,17,11,14,3,0,6,15,40,9,126,46,36.5,74,52,0,24,7,0,17,28,45,92,0
1774,0,0,0,0,0,0,0,0,0,21,4,19,2,10,9,1,0,0,1,1,1,0,0
1775,26,15,20,6,0,7,19,36.8,12,223,67,30,132,69,22,20,3,0,17,27,53,32,0
1776,9,5,7,1,1,3,5,60,2,41,19,46.3,19,12,10,6,1,0,5,2,11,3,0
1777,1,0,1,0,0,0,5,0,5,31,10,32.3,19,10,2,5,2,0,3,2,3,7,0
1778,8,6,1,2,5,2,10,20,8,223,48,21.5,23,102,98,6,1,0,5,2,10,15,0
1779,30,20,20,5,5,12,36,33.3,24,290,73,25.2,124,81,85,49,6,0,43,32,62,45,3
1780,46,27,27,10,9,22,46,47.8,24,358,113,31.6,150,131,77,50,7,0,43,20,66,35,0
1781,1,1,1,0,0,1,2,50,1,8,2,25,3,2,3,1,0,0,1,0,1,1,0
1782,22,13,6,12,4,9,51,17.6,42,315,61,19.4,72,179,64,27,3,0,24,29,51,13,0
1783,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1784,1,1,1,0,0,0,0,0,0,8,1,12.5,1,6,1,2,0,0,2,0,1,1,0
1785,53,28,24,21,8,21,65,32.3,44,638,162,25.4,202,326,110,46,8,0,38,21,74,52,1
1786,2,1,1,0,1,1,2,50,1,39,16,41,4,16,19,3,0,0,3,2,4,4,0
1787,38,25,17,19,2,10,36,27.8,26,253,74,29.2,104,127,22,19,4,0,15,12,50,24,0
1788,10,7,5,1,4,5,13,38.5,8,122,33,27,34,46,42,10,0,0,10,6,16,11,0
1789,31,20,15,14,2,9,22,40.9,13,232,89,38.4,96,87,49,34,5,0,29,32,63,67,0
1790,0,0,0,0,0,0,1,0,1,5,1,20,2,1,2,0,0,0,0,0,0,0,0
1791,0,0,0,0,0,0,0,0,0,5,1,20,5,0,0,1,0,0,1,0,0,1,3
1792,19,13,9,10,0,5,15,33.3,10,177,47,26.6,42,111,24,24,3,0,21,15,34,22,0
1793,6,2,3,3,0,2,3,66.7,1,28,5,17.9,6,14,8,4,2,0,2,1,7,7,0
1794,8,7,0,4,4,1,6,16.7,5,99,29,29.3,11,53,35,8,0,0,8,2,10,0,0
1795,3,3,1,2,0,1,2,50,1,25,10,40,7,13,5,2,1,0,1,1,4,2,0
1796,0,0,0,0,0,0,1,0,1,5,2,40,0,4,1,0,0,0,0,0,0,0,0
1797,19,12,2,10,7,2,15,13.3,13,332,88,26.5,31,141,160,23,3,0,20,9,28,18,0
1798,4,2,2,2,0,0,6,0,6,92,25,27.2,36,46,10,3,0,0,3,8,12,6,0
1799,12,7,5,3,4,1,24,4.2,23,235,47,20,60,85,90,22,0,0,22,22,34,8,0
1800,33,23,21,12,0,13,37,35.1,24,221,67,30.3,126,87,8,47,13,0,34,41,74,109,1
1801,5,3,5,0,0,2,6,33.3,4,29,8,27.6,18,3,8,5,1,0,4,1,6,5,0
1802,42,25,21,15,6,14,48,29.2,34,279,82,29.4,125,113,41,35,5,0,30,26,68,55,0
1803,19,13,4,13,2,8,38,21.1,30,327,82,25.1,39,144,144,27,5,0,22,15,34,25,0
1804,36,27,21,12,3,13,43,30.2,30,331,97,29.3,92,157,82,28,1,0,27,17,53,31,0
1805,14,7,9,3,2,6,15,40,9,111,33,29.7,34,55,22,11,1,0,10,16,30,7,1
1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1807,0,0,0,0,0,0,0,0,0,9,2,22.2,1,3,5,0,0,0,0,0,0,0,0
1808,11,9,4,4,3,0,9,0,9,175,38,21.7,18,84,73,9,0,0,9,7,18,15,0
1809,42,24,17,25,0,15,44,34.1,29,385,109,28.3,152,210,23,41,6,0,35,15,57,44,1
1810,26,19,17,8,1,7,30,23.3,23,173,51,29.5,74,83,16,28,4,0,24,4,30,17,0
1811,3,2,0,2,1,1,1,100,0,72,29,40.3,5,27,40,5,0,0,5,0,3,1,0
1812,59,38,47,12,0,29,45,64.4,16,227,94,41.4,128,94,5,35,10,0,25,39,98,106,2
1813,0,0,0,0,0,0,1,0,1,2,1,50,2,0,0,0,0,0,0,0,0,2,2
1814,22,16,6,11,5,4,20,20,16,565,126,22.3,45,294,226,27,5,0,22,9,31,36,0
1815,75,45,25,33,17,21,70,30,49,687,206,30,142,326,219,47,2,0,45,36,111,15,0
1816,34,22,11,19,4,9,30,30,21,269,65,24.2,69,129,71,18,1,0,17,20,54,11,0
1817,0,0,0,0,0,0,3,0,3,60,11,18.3,1,22,37,1,1,0,0,0,0,1,0
1818,70,46,36,28,6,29,94,30.9,65,545,160,29.4,206,269,70,40,3,0,37,39,109,31,0
1819,0,0,0,0,0,0,1,0,1,27,4,14.8,3,14,10,0,0,0,0,0,0,0,0
1820,1,1,1,0,0,1,1,100,0,1,1,100,0,1,0,1,1,0,0,0,1,1,0
1821,0,0,0,0,0,0,3,0,3,8,1,12.5,4,3,1,2,0,0,2,0,0,3,0
1822,47,20,16,24,7,21,45,46.7,24,278,78,28.1,73,135,70,40,2,0,38,28,75,47,1
1823,31,23,18,13,0,10,29,34.5,19,202,74,36.6,98,98,6,40,15,0,25,38,69,177,1
1824,34,18,22,7,5,11,41,26.8,30,198,51,25.8,103,56,39,31,4,0,27,23,57,50,0
1825,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,1,1,4,0
1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,53,33,16,20,17,21,74,28.4,53,664,220,33.1,108,308,248,49,3,0,46,18,71,20,0
1828,0,0,0,0,0,0,0,0,0,7,1,14.3,0,1,6,1,0,0,1,0,0,0,0
1829,42,28,26,12,4,14,38,36.8,24,297,72,24.2,128,135,34,50,25,2,25,34,76,102,2
1830,30,19,8,18,4,9,32,28.1,23,275,86,31.3,45,128,102,17,0,0,17,14,44,2,0
1831,24,14,14,6,4,9,20,45,11,158,48,30.4,73,60,25,20,1,0,19,8,32,44,1
1832,0,0,0,0,0,0,0,0,0,15,2,13.3,5,6,4,1,0,0,1,0,0,1,0
1833,20,12,6,5,9,6,24,25,18,279,73,26.2,29,111,139,16,0,0,16,7,27,7,0
1834,47,31,38,8,1,17,35,48.6,18,293,115,39.2,185,104,4,49,18,0,31,33,80,138,1
1835,4,3,1,2,1,0,7,0,7,142,37,26.1,11,64,67,10,1,0,9,2,6,20,0
1836,49,35,32,14,3,29,54,53.7,25,349,94,26.9,181,113,55,41,5,0,36,20,69,34,0
1837,13,11,5,4,4,2,6,33.3,4,88,30,34.1,33,28,27,21,1,1,20,6,19,20,0
1838,16,12,2,8,6,3,8,37.5,5,214,49,22.9,14,114,86,9,0,0,9,4,20,6,0
1839,1,0,1,0,0,0,0,0,0,27,11,40.7,20,7,0,6,1,0,5,4,5,8,0
1840,2,0,2,0,0,1,2,50,1,11,3,27.3,7,4,0,2,0,0,2,1,3,0,0
1841,24,11,12,5,7,7,23,30.4,16,287,69,24,76,115,96,31,0,0,31,8,32,18,0
1842,26,15,2,12,12,4,19,21.1,15,221,83,37.6,39,100,82,24,2,0,22,22,48,3,0
1843,0,0,0,0,0,0,1,0,1,7,0,0,7,0,0,0,0,0,0,0,0,2,1
1844,1,1,1,0,0,1,1,100,0,7,2,28.6,3,4,0,1,0,0,1,0,1,2,0
1845,13,8,12,1,0,4,10,40,6,113,36,31.9,79,32,2,27,15,1,12,27,40,96,1
1846,13,10,1,6,6,3,11,27.3,8,185,57,30.8,13,75,97,9,0,0,9,5,18,1,0
1847,51,34,26,20,5,19,45,42.2,26,328,122,37.2,147,121,60,37,4,0,33,24,75,55,1
1848,18,11,7,5,6,6,14,42.9,8,179,52,29.1,59,58,62,28,2,0,26,13,31,18,0
1849,38,21,20,17,1,14,30,46.7,16,307,98,31.9,139,128,40,58,9,0,49,47,85,100,0
1850,4,2,2,2,0,0,2,0,2,56,16,28.6,23,28,5,0,0,0,0,3,7,8,0
1851,33,25,20,10,3,13,21,61.9,8,125,50,40,70,43,12,31,7,0,24,23,56,47,2
1852,36,21,18,14,4,12,35,34.3,23,259,92,35.5,118,114,27,29,10,3,19,35,71,75,0
1853,39,21,29,5,5,19,59,32.2,40,306,90,29.4,171,97,38,40,1,0,39,26,65,48,0
1854,25,15,15,4,6,11,24,45.8,13,235,82,34.9,109,89,37,34,4,0,30,25,50,42,0
1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1856,42,34,22,14,6,7,28,25,21,270,93,34.4,108,124,38,20,1,0,19,29,71,16,1
1857,2,2,0,2,0,0,0,0,0,10,5,50,2,5,3,1,0,0,1,0,2,0,0
1858,23,14,9,14,0,4,10,40,6,208,62,29.8,108,89,11,21,5,0,16,11,34,18,0
1859,59,39,28,21,10,15,59,25.4,44,625,161,25.8,229,278,118,35,4,0,31,29,88,49,0
1860,0,0,0,0,0,0,0,0,0,2,1,50,0,2,0,0,0,0,0,0,0,0,0
1861,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
1862,11,6,9,2,0,2,11,18.2,9,96,30,31.3,69,26,1,35,22,0,13,15,26,63,0
1863,2,2,1,1,0,1,2,50,1,19,7,36.8,5,7,7,1,0,0,1,0,2,0,0
1864,47,35,29,17,1,16,37,43.2,21,297,104,35,158,109,30,48,4,0,44,57,104,88,1
1865,30,18,16,13,1,15,28,53.6,13,202,64,31.7,76,85,41,44,4,0,40,28,58,76,1
1866,0,0,0,0,0,0,0,0,0,5,2,40,5,0,0,0,0,0,0,0,0,1,0
1867,6,5,6,0,0,3,7,42.9,4,25,13,52,16,8,1,5,1,0,4,3,9,12,0
1868,17,12,6,7,4,7,24,29.2,17,161,42,26.1,33,68,60,9,0,0,9,8,25,6,0
1869,0,0,0,0,0,0,0,0,0,8,1,12.5,1,4,3,1,0,0,1,0,0,0,0
1870,108,73,50,49,9,30,75,40,45,489,183,37.4,198,245,46,66,13,0,53,62,170,77,0
1871,1,0,0,1,0,0,0,0,0,11,5,45.5,1,6,4,1,0,0,1,0,1,0,0
1872,49,32,12,25,12,11,43,25.6,32,454,152,33.5,134,240,80,35,4,0,31,30,79,19,0
1873,8,7,2,6,0,1,5,20,4,121,32,26.4,32,44,45,6,0,0,6,3,11,6,0
1874,1,0,0,1,0,0,0,0,0,17,2,11.8,0,12,5,0,0,0,0,1,2,1,0
1875,12,7,2,5,5,3,8,37.5,5,170,36,21.2,6,97,67,14,4,1,10,2,14,15,0
1876,0,0,0,0,0,0,0,0,0,13,6,46.2,2,6,5,1,0,0,1,1,1,1,0
1877,5,3,3,1,1,1,14,7.1,13,126,23,18.3,27,65,34,5,0,0,5,4,9,11,0
1878,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1879,21,18,7,6,8,5,30,16.7,25,333,95,28.5,83,146,104,25,2,0,23,29,50,11,0
1880,12,7,11,1,0,7,20,35,13,62,15,24.2,36,15,11,8,0,0,8,2,14,9,0
1881,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,0,0,0,0,1,1,0,0
1882,50,31,21,25,4,19,77,24.7,58,367,125,34.1,122,186,59,48,8,0,40,46,96,32,0
1883,14,7,7,7,0,6,15,40,9,143,41,28.7,75,48,20,58,5,0,53,32,46,48,0
1884,90,66,45,38,7,37,95,38.9,58,584,195,33.4,242,287,55,71,11,0,60,46,136,54,1
1885,13,10,1,4,8,5,34,14.7,29,211,65,30.8,24,77,110,10,0,0,10,7,20,0,0
1886,65,49,30,30,5,17,57,29.8,40,390,117,30,117,227,46,39,4,0,35,23,88,27,0
1887,6,4,2,2,2,1,5,20,4,89,20,22.5,9,50,30,9,1,0,8,1,7,0,0
1888,62,39,40,19,3,24,51,47.1,27,301,93,30.9,153,108,40,60,5,1,55,59,121,80,1
1889,6,3,5,1,0,2,7,28.6,5,33,7,21.2,25,6,2,8,1,0,7,2,8,7,0
1890,18,13,1,9,8,3,12,25,9,182,48,26.4,26,75,81,14,2,0,12,2,20,3,1
1891,58,35,37,19,2,16,34,47.1,18,344,139,40.4,192,123,29,53,14,1,39,40,98,126,0
1892,2,1,1,1,0,1,3,33.3,2,96,21,21.9,9,38,49,4,0,0,4,0,2,6,0
1893,2,2,2,0,0,1,2,50,1,62,18,29,6,36,20,4,1,0,3,0,2,4,0
1894,1,1,0,1,0,0,0,0,0,7,4,57.1,0,5,2,0,0,0,0,1,2,0,0
1895,11,8,3,6,2,2,17,11.8,15,237,69,29.1,21,109,107,17,2,0,15,6,17,20,0
1896,1,1,0,0,1,0,0,0,0,4,1,25,1,2,1,0,0,0,0,0,1,1,0
1897,72,52,37,27,8,36,70,51.4,34,431,125,29,150,190,91,44,3,0,41,22,94,33,0
1898,41,25,28,12,1,8,19,42.1,11,247,80,32.4,138,101,8,38,22,0,16,26,67,154,1
1899,1,1,1,0,0,0,0,0,0,10,3,30,0,6,4,0,0,0,0,0,1,1,0
1900,0,0,0,0,0,0,4,0,4,26,7,26.9,5,7,14,1,0,0,1,0,0,0,0
1901,5,1,0,4,1,1,7,14.3,6,104,29,27.9,17,41,46,6,2,0,4,0,5,2,0
1902,4,3,0,2,2,0,2,0,2,109,14,12.8,10,51,48,7,2,0,5,1,5,4,0
1903,15,8,10,5,0,6,13,46.2,7,102,40,39.2,62,40,0,34,15,0,19,36,51,94,1
1904,4,0,2,1,1,1,6,16.7,5,29,7,24.1,8,14,7,5,0,0,5,0,4,4,0
1905,24,17,6,7,11,4,20,20,16,415,126,30.4,48,164,203,32,1,0,31,11,35,14,0
1906,0,0,0,0,0,0,2,0,2,30,7,23.3,5,9,16,5,0,0,5,0,0,2,0
1907,7,5,3,3,1,2,14,14.3,12,116,23,19.8,46,57,13,9,3,0,6,11,18,7,0
1908,73,44,36,30,7,30,88,34.1,58,483,155,32.1,136,231,116,55,2,0,53,24,97,22,0
1909,19,9,6,8,5,5,22,22.7,17,268,69,25.7,58,108,102,12,2,0,10,8,27,11,0
1910,6,2,5,1,0,4,8,50,4,34,16,47.1,22,11,1,13,3,0,10,5,11,50,1
1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,57,29,22,32,3,16,76,21.1,60,454,104,22.9,170,228,56,37,12,1,25,39,96,61,1
1913,1,1,0,1,0,0,1,0,1,25,5,20,11,9,5,2,0,0,2,0,1,2,0
1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,10,7,8,2,0,3,10,30,7,71,30,42.3,32,35,4,19,4,1,15,9,19,53,1
1916,28,21,20,8,0,9,17,52.9,8,159,71,44.7,95,56,8,40,19,0,21,25,53,163,1
1917,30,14,17,10,3,16,28,57.1,12,168,64,38.1,105,54,9,36,17,0,19,22,52,113,0
1918,6,6,3,2,1,0,3,0,3,22,8,36.4,16,5,1,1,0,0,1,0,6,1,0
1919,10,8,2,7,1,3,15,20,12,401,79,19.7,28,200,173,25,5,0,20,7,17,52,1
1920,12,9,4,7,1,4,5,80,1,79,32,40.5,43,28,8,14,5,0,9,9,21,39,0
1921,42,24,19,19,4,22,37,59.5,15,316,98,31,115,136,65,41,2,0,39,26,68,63,0
1922,12,8,2,6,4,1,4,25,3,340,98,28.8,10,140,190,26,3,0,23,6,18,19,0
1923,34,26,15,16,3,11,30,36.7,19,221,76,34.4,65,121,35,33,12,0,21,17,51,50,0
1924,3,1,1,1,1,0,2,0,2,10,4,40,5,2,3,6,3,0,3,0,3,11,0
1925,51,30,33,15,3,16,45,35.6,29,252,88,34.9,157,80,15,53,20,1,33,39,90,143,0
1926,1,1,1,0,0,0,0,0,0,22,6,27.3,8,7,7,1,0,0,1,1,2,0,0
1927,41,27,16,20,5,11,33,33.3,22,321,95,29.6,90,167,64,34,9,0,25,14,55,36,1
1928,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1
1929,48,29,21,17,10,18,49,36.7,31,427,139,32.6,92,190,145,43,2,0,41,26,74,32,0
1930,38,23,23,14,1,11,27,40.7,16,191,57,29.8,105,68,18,37,5,0,32,31,69,45,0
1931,2,2,1,1,0,0,0,0,0,22,11,50,4,12,6,1,1,0,0,1,3,1,1
1932,3,0,2,1,0,1,4,25,3,23,3,13,11,8,4,6,1,0,5,1,4,11,0
