Unnamed: 0,Unnamed: 9,Pass Types,Pass Types.1,Pass Types.2,Pass Types.3,Pass Types.4,Pass Types.5,Pass Types.6,Pass Types.7,Corner Kicks,Corner Kicks.1,Corner Kicks.2,Height,Height.1,Height.2,Body Parts,Body Parts.1,Body Parts.2,Body Parts.3,Body Parts.4,Outcomes,Outcomes.1,Outcomes.2,Outcomes.3,Outcomes.4
Rk,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
259,1002,982,20,20,0,86,18,4,0,0,0,0,827,69,106,197,743,39,0,7,917,0,10,5,3
260,350,332,18,0,2,71,18,15,0,0,0,0,204,78,68,50,246,24,0,9,238,0,11,9,12
261,264,223,41,23,0,83,12,10,18,13,4,0,125,43,96,207,24,17,0,5,174,3,2,12,9
262,110,86,24,15,0,10,4,2,9,2,5,2,73,11,26,87,17,5,0,1,80,1,4,2,3
263,1226,866,360,57,0,117,21,0,0,0,0,0,812,59,355,170,839,1,1,172,990,4,21,8,0
264,1779,1497,282,44,1,180,11,33,2,0,0,0,1233,263,283,1213,247,51,236,6,1509,3,16,25,41
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,49,40,9,3,0,8,2,4,6,3,0,2,36,2,11,1,48,0,0,0,33,0,0,1,3
267,77,74,3,2,0,6,7,0,0,0,0,0,61,6,10,3,68,4,1,1,71,0,1,1,0
268,983,948,35,28,1,138,29,7,7,2,3,0,765,70,148,854,85,27,0,4,851,7,11,20,18
269,527,515,12,1,3,82,10,39,0,0,0,0,393,61,73,74,430,13,5,3,411,3,8,17,16
270,600,510,90,36,4,81,37,32,49,21,18,5,379,76,145,502,75,13,4,3,439,1,13,10,14
271,1210,1029,181,39,1,139,22,14,0,0,0,0,798,248,164,783,229,39,142,5,1005,4,23,29,36
272,85,82,3,1,0,14,0,4,0,0,0,0,55,16,14,2,73,7,2,0,62,0,0,0,5
273,281,272,9,8,0,48,9,1,0,0,0,0,212,40,29,223,38,9,1,4,231,1,4,9,4
274,1851,1779,72,50,5,278,53,8,16,5,8,0,1512,142,197,373,1396,50,5,3,1651,5,19,32,28
275,574,554,20,1,1,276,4,6,0,0,0,0,238,162,174,27,303,61,1,16,366,4,11,20,15
276,1248,1190,58,2,8,212,20,26,2,0,0,0,1007,157,84,218,979,20,1,16,1043,5,23,37,41
277,201,172,29,12,0,49,10,7,10,3,7,0,132,27,42,29,160,7,0,2,154,1,4,11,3
278,11,6,5,1,0,2,0,0,0,0,0,0,1,1,9,0,10,0,0,0,4,0,0,0,0
279,1297,1196,101,39,7,243,54,64,55,19,17,7,905,135,257,1107,150,25,6,3,988,5,24,31,57
280,56,51,5,0,1,3,1,1,0,0,0,0,40,6,10,10,38,2,5,0,46,1,1,1,1
281,1124,892,232,32,1,102,40,64,0,0,0,0,651,318,155,813,62,36,200,1,922,3,11,23,50
282,47,44,3,1,0,11,3,2,2,0,2,0,25,10,12,4,39,3,0,1,32,1,2,5,1
283,917,800,117,24,4,146,35,63,82,32,21,5,565,145,207,97,754,29,11,8,620,5,29,26,59
284,1496,1219,277,48,0,155,19,29,0,0,0,0,942,289,265,122,1065,58,229,1,1220,3,23,25,53
285,472,466,6,0,1,106,18,24,4,3,1,0,308,60,104,373,49,30,1,3,356,3,6,10,9
286,464,452,12,8,1,73,12,18,2,2,0,0,355,55,54,37,386,26,2,0,380,2,10,9,12
287,428,418,10,3,0,74,4,12,4,3,0,0,340,40,48,17,396,12,1,0,347,0,2,11,9
288,1027,933,94,46,2,122,72,20,45,11,23,5,635,151,241,113,858,35,3,7,830,2,20,20,13
289,272,267,5,1,0,31,2,9,0,0,0,0,209,31,32,47,213,8,1,3,216,2,3,8,13
290,590,508,82,21,0,64,23,42,35,5,25,2,384,89,117,526,19,14,26,3,455,2,10,16,25
291,87,80,7,1,0,13,1,4,0,0,0,0,58,21,8,61,10,5,6,0,62,1,1,1,10
292,989,602,387,117,0,49,28,0,0,0,0,0,415,46,528,611,124,1,1,210,642,3,39,7,0
293,129,111,18,2,2,6,1,1,0,0,0,0,101,16,12,105,4,3,16,1,117,1,1,3,2
294,313,195,118,36,0,16,13,0,0,0,0,0,106,16,191,23,219,0,0,44,218,0,10,1,1
295,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0
296,1537,1188,349,55,1,166,21,57,7,3,2,1,890,268,379,1058,88,74,287,7,1181,7,26,32,48
297,302,295,7,4,1,54,5,11,3,0,3,0,229,42,31,22,271,5,0,2,257,0,4,1,7
298,45,44,1,1,0,3,2,0,0,0,0,0,37,1,7,41,4,0,0,0,39,0,4,0,0
299,90,82,8,5,0,17,1,0,0,0,0,0,63,11,16,12,66,2,3,0,75,0,3,1,1
300,81,79,2,1,0,25,3,0,0,0,0,0,39,15,27,8,53,13,0,2,57,0,2,1,4
301,90,80,10,1,0,12,5,8,0,0,0,0,57,17,16,15,56,6,9,0,70,0,0,0,5
302,62,61,1,1,0,6,0,0,0,0,0,0,50,6,6,21,39,1,0,0,54,0,0,1,2
303,640,574,66,28,0,82,40,6,0,0,0,0,303,83,254,275,201,84,38,4,461,5,21,6,9
304,283,257,26,0,2,95,2,2,0,0,0,0,162,77,44,56,144,22,0,10,195,1,6,6,8
305,1733,1324,409,84,3,119,81,163,84,11,57,10,886,325,522,1238,210,37,241,2,1198,8,31,37,76
306,524,459,65,10,0,60,10,8,0,0,0,0,336,68,120,20,424,18,55,1,410,3,11,9,14
307,1676,1639,37,32,5,265,44,8,0,0,0,0,1300,201,175,157,1420,50,4,12,1461,1,33,41,24
308,648,598,50,20,1,123,25,40,18,4,11,1,409,92,147,145,460,25,5,5,464,3,11,15,34
309,175,173,2,2,0,11,8,3,0,0,0,0,152,10,13,24,143,7,0,1,161,1,1,1,2
310,144,142,2,0,0,22,2,6,0,0,0,0,109,18,17,114,15,11,2,1,105,0,1,3,14
311,664,468,196,52,0,45,16,0,0,0,0,0,348,22,294,162,412,0,0,82,470,3,14,1,0
312,970,921,49,13,3,185,49,24,7,5,0,0,753,91,126,821,104,19,4,9,771,5,27,31,26
313,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,11,1,0,0,0,12,0,0,0,0
314,1964,1904,60,51,0,154,70,9,0,0,0,0,1541,129,294,570,1300,56,9,2,1756,6,25,14,5
315,551,496,55,26,2,101,27,17,23,7,14,1,403,48,100,37,494,10,5,1,453,0,9,9,8
316,96,94,2,1,0,20,3,1,1,0,0,1,62,18,16,59,18,10,0,0,67,1,3,1,4
317,806,787,19,8,5,151,25,29,0,0,0,0,542,133,131,180,557,37,6,12,560,5,17,37,49
318,1053,805,248,10,0,99,18,37,3,1,2,0,586,230,237,78,672,45,235,5,815,4,10,31,26
319,89,71,18,1,0,12,0,2,0,0,0,0,53,20,16,11,53,6,17,0,76,0,3,2,2
320,775,751,24,4,1,149,7,20,10,0,0,0,647,93,35,62,682,8,10,9,686,1,5,16,19
321,168,151,17,4,0,18,9,0,0,0,0,0,113,30,25,12,133,7,13,1,145,0,4,7,1
322,383,318,65,1,2,63,1,12,0,0,0,0,227,92,64,53,237,19,64,3,300,1,8,9,16
323,565,466,99,22,1,103,30,37,71,29,27,10,339,79,147,36,500,13,5,3,370,2,9,15,35
324,1003,981,22,20,0,108,11,0,0,0,0,0,730,99,174,110,798,57,2,2,830,1,12,13,11
325,960,918,42,19,1,197,31,20,15,1,11,1,697,116,147,201,693,30,2,11,774,2,10,26,25
326,155,139,16,1,0,37,12,3,0,0,0,0,112,23,20,116,29,7,0,0,129,0,2,3,7
327,28,26,2,0,0,7,1,0,0,0,0,0,20,5,3,23,5,0,0,0,20,0,3,2,0
328,1348,1286,62,56,0,149,20,4,0,0,0,0,1093,97,158,425,861,35,5,5,1208,2,11,20,13
329,1486,1425,61,55,1,97,42,2,0,0,0,0,1109,146,231,250,1178,33,1,7,1339,5,13,15,10
330,43,32,11,0,0,3,0,0,0,0,0,0,23,1,19,4,29,0,0,9,29,0,2,0,0
331,7,7,0,0,0,1,0,0,0,0,0,0,6,1,0,1,5,0,0,0,5,0,0,1,0
332,893,857,36,17,0,99,39,1,0,0,0,0,618,86,189,92,705,70,2,2,748,2,15,8,13
333,2542,2482,60,52,1,175,52,1,0,0,0,0,1992,168,382,1911,443,111,8,6,2245,6,20,37,15
334,802,750,52,8,2,174,37,55,6,2,3,0,472,152,178,128,550,46,22,5,535,2,35,31,31
335,853,841,12,9,0,151,13,9,0,0,0,0,695,87,71,98,720,19,2,2,701,1,18,30,29
336,462,404,58,24,2,57,29,22,26,16,6,1,297,48,117,366,76,13,2,1,344,3,14,12,13
337,285,276,9,2,2,45,9,13,6,1,4,0,213,32,40,59,212,10,1,0,207,0,3,11,14
338,184,179,5,0,0,42,0,1,0,0,0,0,132,27,25,22,138,13,0,1,133,1,0,6,11
339,1570,1319,251,82,6,241,117,76,119,34,52,6,895,198,477,149,1330,41,18,7,1061,11,52,46,59
340,1096,831,265,66,0,81,52,0,0,0,0,0,630,45,421,695,199,0,0,141,865,1,33,5,4
341,477,377,100,9,0,66,15,26,6,3,0,3,276,106,95,319,49,12,85,3,368,1,8,10,19
342,373,358,15,11,0,49,5,2,2,0,2,0,289,34,50,56,292,15,1,1,315,1,1,4,9
343,1880,1647,233,81,7,217,132,73,132,55,64,3,1234,218,428,160,1631,49,15,14,1453,6,32,42,62
344,12,12,0,0,0,1,0,0,0,0,0,0,11,1,0,1,10,0,0,0,12,0,0,0,0
345,734,661,73,5,1,156,46,52,56,46,5,2,442,119,173,553,143,15,1,4,499,4,10,16,47
346,1023,1001,22,21,0,72,47,1,0,0,0,0,851,60,112,165,794,39,1,8,909,1,15,10,9
347,1207,1171,36,23,1,101,63,0,0,0,0,0,899,122,186,190,924,62,13,0,1045,1,25,8,9
348,660,611,49,1,1,188,20,11,0,0,0,0,492,109,59,110,502,19,0,11,521,3,6,23,27
349,225,215,10,5,1,35,3,12,3,1,2,0,164,30,31,176,30,12,2,3,168,1,8,4,10
350,27,27,0,0,0,8,1,0,0,0,0,0,18,7,2,3,20,2,0,2,17,0,1,1,1
351,31,31,0,0,0,7,0,1,0,0,0,0,25,6,0,5,23,1,0,2,23,0,1,2,2
352,908,781,127,17,0,83,13,35,3,1,2,0,595,123,190,691,64,31,107,3,730,4,20,17,17
353,393,376,17,7,3,89,12,25,3,2,0,0,197,74,122,271,61,41,7,0,266,1,11,9,12
354,283,274,9,0,2,67,4,8,0,0,0,0,227,37,19,41,217,9,0,4,230,0,1,9,7
355,912,886,26,6,7,133,33,25,12,2,6,0,728,109,75,169,707,15,7,9,768,1,11,32,18
356,315,302,13,3,0,78,2,11,0,0,0,0,211,54,50,61,206,21,1,1,229,1,11,12,19
357,669,642,27,13,1,67,15,4,0,0,0,0,491,36,142,549,77,19,14,0,555,0,11,18,7
358,11,11,0,0,0,4,0,0,0,0,0,0,5,6,0,0,8,1,0,0,8,0,1,1,0
359,649,442,207,77,0,54,25,0,0,0,0,0,275,19,355,34,509,1,0,81,422,1,16,2,3
360,36,25,11,2,0,1,0,0,0,0,0,0,25,0,11,17,13,0,0,5,27,0,0,0,0
361,849,782,67,12,1,173,38,29,37,18,12,1,602,105,142,104,696,27,15,2,639,1,13,33,35
362,1594,1541,53,50,0,186,43,1,1,0,1,0,1198,113,283,333,1166,65,2,5,1346,3,24,20,29
363,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
364,225,218,7,1,3,56,6,13,0,0,0,0,141,47,37,24,172,19,0,0,156,1,5,10,12
365,840,793,47,42,0,50,64,1,0,0,0,0,620,77,143,34,742,47,5,0,729,2,11,11,5
366,166,160,6,0,0,46,0,1,0,0,0,0,114,33,19,13,126,7,0,3,123,1,5,1,8
367,357,348,9,7,0,80,4,1,0,0,0,0,250,58,49,22,296,20,1,1,278,1,8,11,9
368,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0
369,1774,1691,83,74,2,171,56,5,0,0,0,0,1304,127,343,137,1541,70,8,4,1498,5,26,29,14
370,1869,1776,93,88,0,166,70,2,0,0,0,0,1380,141,348,1393,317,102,5,10,1584,7,39,26,13
371,838,579,259,41,1,85,31,58,50,25,15,3,355,173,310,44,589,29,168,0,531,3,15,31,29
372,1187,1164,23,10,0,259,19,17,0,0,0,0,710,204,273,126,863,116,11,10,938,2,17,15,25
373,2273,2127,146,81,4,299,111,26,59,12,27,4,1641,303,329,316,1865,59,6,5,2000,2,17,32,36
374,1089,976,113,66,3,118,54,16,40,15,9,3,740,140,209,139,916,24,1,2,906,5,17,19,21
375,8,8,0,0,0,2,0,0,0,0,0,0,4,3,1,0,5,2,0,0,7,0,0,0,0
376,189,162,27,7,0,34,17,10,12,1,8,3,144,11,34,18,161,7,1,1,152,0,3,8,6
377,1442,1129,313,23,0,195,35,53,2,0,2,0,723,215,504,154,897,69,288,4,1029,7,28,19,37
378,19,19,0,0,0,4,0,1,0,0,0,0,15,3,1,5,12,1,0,0,15,0,2,0,1
379,7,7,0,0,0,1,0,0,0,0,0,0,5,1,1,6,0,0,0,0,5,0,0,0,1
380,1017,918,99,24,3,155,54,110,51,20,28,2,658,146,213,901,55,25,24,3,694,2,23,33,57
381,420,332,88,16,1,46,12,24,8,1,5,2,221,89,110,275,62,15,64,0,295,2,7,11,21
382,443,421,22,4,0,54,15,15,0,0,0,0,257,48,138,373,19,25,18,0,323,1,12,14,11
383,5,4,1,0,0,3,0,0,1,0,1,0,4,0,1,0,5,0,0,0,2,0,0,0,0
384,400,377,23,1,0,169,3,5,0,0,0,0,196,102,102,202,37,40,3,18,251,3,11,22,14
385,304,234,70,8,0,38,5,0,0,0,0,0,209,14,81,20,240,0,0,44,258,1,2,0,0
386,321,305,16,0,0,61,9,26,1,0,0,0,200,72,49,93,188,14,12,4,199,3,10,9,33
387,423,397,26,20,1,29,7,0,0,0,0,0,322,38,63,321,69,17,6,1,360,0,10,7,9
388,547,524,23,23,0,51,43,0,0,0,0,0,312,62,173,56,402,66,0,3,417,3,13,3,5
389,9,9,0,0,0,1,0,0,0,0,0,0,7,0,2,2,6,0,0,0,8,1,0,0,0
390,400,359,41,1,0,90,4,12,0,0,0,0,265,76,59,66,271,17,29,4,283,3,4,7,22
391,6,6,0,0,0,2,0,0,0,0,0,0,5,1,0,1,4,0,0,0,4,0,0,0,1
392,262,249,13,0,1,86,2,20,0,0,0,0,185,41,36,11,206,19,0,2,185,0,10,10,16
393,629,500,129,19,0,41,18,0,0,0,0,0,421,31,177,151,367,0,1,106,515,0,13,0,2
394,1242,1092,150,11,0,173,20,32,1,1,0,0,748,212,282,822,122,85,138,4,952,4,36,30,33
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,676,515,161,10,1,52,12,22,0,0,0,0,366,165,145,52,447,18,151,1,526,1,18,9,17
397,790,675,115,8,2,58,18,20,0,0,0,0,500,134,156,91,572,14,107,1,658,4,13,16,16
398,2715,2604,111,108,15,307,45,3,0,0,0,0,2239,208,268,411,2202,57,3,11,2484,7,22,58,18
399,21,10,11,3,0,1,0,0,0,0,0,0,3,0,18,0,16,0,0,2,6,1,0,0,0
400,37,22,15,3,0,2,2,0,0,0,0,0,7,0,30,3,27,0,0,2,16,0,3,0,0
401,15,14,1,0,0,0,0,0,0,0,0,0,13,1,1,0,14,0,1,0,14,0,0,0,0
402,30,28,2,0,0,3,0,0,0,0,0,0,24,1,5,8,13,0,0,9,25,1,0,1,0
403,440,387,53,37,0,55,54,3,0,0,0,0,188,54,198,53,307,37,16,0,297,3,24,5,9
404,26,19,7,1,0,1,0,0,0,0,0,0,21,2,3,3,21,0,0,2,24,0,0,0,0
405,428,414,14,2,2,58,12,21,9,5,1,0,315,60,53,69,349,6,3,0,319,0,6,17,16
406,1037,892,145,46,0,83,41,31,1,0,0,0,608,162,267,233,640,50,98,8,824,3,16,12,32
407,1883,1528,355,40,1,224,103,64,0,0,0,0,985,442,456,496,990,58,315,6,1469,4,32,52,59
408,823,758,65,31,1,96,50,55,31,12,16,3,488,124,211,64,729,17,3,5,513,7,29,44,38
409,697,671,26,26,0,94,12,0,0,0,0,0,483,68,146,94,521,35,0,7,590,2,11,8,5
410,896,859,37,29,1,123,13,10,1,0,0,0,612,113,171,63,729,64,6,5,755,1,19,11,14
411,267,259,8,1,0,72,2,0,0,0,0,0,161,63,43,173,44,12,3,15,200,0,5,6,7
412,101,61,40,10,0,3,0,0,0,0,0,0,47,4,50,4,68,0,0,27,65,1,6,0,1
413,621,586,35,19,0,76,34,18,14,2,9,1,473,51,97,577,32,9,0,2,551,1,6,7,11
414,688,642,46,45,0,74,63,0,0,0,0,0,355,68,265,80,513,64,1,4,508,1,21,9,7
415,6,4,2,0,0,0,0,0,0,0,0,0,1,0,5,1,3,0,2,0,4,0,0,0,0
416,18,14,4,0,0,2,0,1,0,0,0,0,8,6,4,2,10,2,4,0,14,0,1,0,2
417,1785,1529,256,33,4,133,37,53,1,0,1,0,1077,298,410,124,1368,57,222,3,1396,14,29,37,43
418,45,35,10,2,0,7,0,0,0,0,0,0,34,8,3,29,6,0,8,0,35,0,0,3,4
419,54,52,2,1,0,6,5,1,0,0,0,0,39,7,8,5,46,2,1,0,50,0,0,0,2
420,772,711,61,40,0,55,19,3,0,0,0,0,570,67,135,602,108,31,20,2,654,0,12,14,3
421,1878,1811,67,55,4,117,56,0,0,0,0,0,1426,141,311,520,1221,76,11,7,1632,2,35,16,9
422,1645,1395,250,72,5,209,110,62,150,81,51,5,1137,155,353,128,1456,27,14,10,1273,3,25,39,40
423,137,109,28,3,0,22,3,6,0,0,0,0,68,24,45,88,20,3,25,0,88,1,5,3,10
424,68,61,7,4,0,13,1,4,1,1,0,0,45,8,15,45,13,4,2,1,53,0,1,1,1
425,1191,952,239,85,2,244,59,41,75,36,25,4,638,219,334,154,909,25,79,6,822,7,22,34,55
426,284,264,20,4,2,41,10,22,1,0,1,0,187,49,48,28,226,10,14,3,211,2,2,7,16
427,355,325,30,0,1,121,8,14,0,0,0,0,186,85,84,22,225,34,0,8,218,0,9,12,18
428,669,651,18,0,1,224,8,15,2,0,0,0,363,187,119,48,419,52,1,49,479,6,15,20,26
429,743,712,31,28,0,73,28,1,0,0,0,0,549,56,138,133,549,43,3,2,640,1,16,2,9
430,9,9,0,0,0,1,0,0,0,0,0,0,8,0,1,1,7,0,0,0,7,0,0,0,1
431,1677,1594,83,32,0,246,43,28,2,2,0,0,1290,179,208,52,1474,67,44,6,1447,4,32,25,37
432,1621,1585,36,30,3,214,30,4,0,0,0,0,1354,139,128,1433,93,63,6,6,1447,0,15,39,19
433,504,451,53,20,3,60,18,16,30,11,4,3,352,57,95,66,410,18,3,2,387,5,16,8,18
434,1816,1741,75,46,4,225,60,12,0,0,0,0,1414,172,230,377,1333,36,29,14,1585,2,24,32,18
435,1745,1619,126,64,7,282,104,46,42,9,20,3,1275,158,312,1551,153,21,13,1,1478,4,36,32,41
436,2094,1861,233,40,10,201,39,69,1,0,0,0,1445,328,321,233,1593,46,192,7,1795,7,23,38,43
437,1629,1409,220,52,2,202,129,153,102,31,41,12,809,277,543,249,1285,19,66,8,1099,8,25,46,79
438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1201,897,304,24,1,119,20,54,0,0,0,0,615,313,273,80,775,50,280,1,915,4,30,24,53
440,1176,1096,80,13,3,208,23,24,9,3,3,1,832,186,158,921,124,38,56,7,966,1,9,32,36
441,748,729,19,18,2,107,18,0,0,0,0,0,617,61,70,128,579,24,1,0,680,1,7,9,8
442,41,38,3,3,0,9,0,0,0,0,0,0,34,3,4,17,22,2,0,0,34,0,1,1,0
443,696,576,120,31,2,125,27,32,64,20,29,7,481,72,143,80,591,11,9,3,501,3,8,11,28
444,421,374,47,0,1,103,2,4,0,0,0,0,318,65,38,75,311,12,0,10,327,0,7,12,15
445,1085,1067,18,8,2,190,20,12,1,0,0,0,886,100,99,164,874,26,2,8,940,7,7,29,25
446,593,540,53,19,0,51,16,15,0,0,0,0,395,64,134,468,66,14,34,2,466,2,18,19,10
447,1098,796,302,45,1,156,33,36,18,6,9,2,489,268,341,89,669,75,239,8,782,7,28,32,42
448,264,184,80,23,0,27,21,0,0,0,0,0,147,14,103,24,186,0,0,42,197,2,6,2,2
449,494,445,49,1,1,99,23,36,1,0,1,0,285,118,91,60,372,35,4,8,340,2,18,17,20
450,28,27,1,0,0,5,0,1,0,0,0,0,12,9,7,7,16,4,1,0,17,1,1,0,2
451,117,116,1,0,1,24,3,9,0,0,0,0,89,14,14,90,22,4,1,0,86,0,5,5,6
452,1919,1872,47,42,1,142,99,3,0,0,0,0,1549,90,280,263,1582,42,2,7,1742,5,32,14,5
453,97,96,1,1,0,25,0,2,0,0,0,0,77,12,8,7,82,3,0,1,73,2,1,0,4
454,911,755,156,24,1,98,35,35,0,0,0,0,519,156,236,648,80,31,132,1,705,1,18,24,21
455,1048,895,153,46,6,153,34,69,58,31,13,0,753,143,152,119,856,16,49,5,779,6,22,31,42
456,118,94,24,0,0,16,2,4,0,0,0,0,66,25,27,7,81,4,24,1,91,0,2,2,7
457,317,309,8,1,0,122,6,2,0,0,0,0,156,73,88,18,181,39,0,14,226,1,6,2,8
458,141,136,5,1,0,49,4,3,0,0,0,0,49,39,53,45,29,23,1,8,89,1,2,1,5
459,16,14,2,0,0,0,0,0,0,0,0,0,12,3,1,0,10,0,0,6,15,0,0,0,0
460,822,700,122,15,1,62,23,22,0,0,0,0,505,191,126,46,628,26,107,9,700,3,7,14,29
461,86,80,6,0,0,15,0,2,0,0,0,0,71,7,8,11,70,3,0,2,67,0,2,3,7
462,954,931,23,23,2,140,31,2,0,0,0,0,727,96,131,152,757,24,0,1,814,2,10,16,12
463,1949,1899,50,46,2,295,89,13,0,0,0,0,1371,249,329,225,1550,96,3,19,1632,9,35,30,41
464,1298,1041,257,33,1,144,30,62,0,0,0,0,663,239,396,108,862,84,224,0,959,3,36,30,24
465,94,58,36,5,0,4,2,0,0,0,0,0,66,5,23,1,71,0,0,21,82,0,2,3,0
466,17,17,0,0,0,3,0,1,0,0,0,0,10,5,2,1,14,1,0,1,9,0,0,1,4
467,1392,1335,57,51,4,176,77,6,6,1,5,0,1060,141,191,103,1263,19,0,4,1215,3,40,28,9
468,93,75,18,0,0,17,5,4,0,0,0,0,56,21,16,4,69,1,18,0,69,0,4,2,6
469,1512,1331,181,15,5,164,15,37,0,0,0,0,971,262,279,167,1062,91,166,6,1267,4,15,33,43
470,1247,991,256,53,0,83,27,0,0,0,0,0,689,49,509,835,214,0,0,157,938,2,19,3,4
471,751,695,56,42,0,78,14,2,0,0,0,0,542,62,147,61,605,50,14,1,633,1,15,5,13
472,463,438,25,9,1,85,13,28,7,2,0,0,357,45,61,378,64,7,9,1,365,2,4,16,18
473,905,779,126,47,3,161,30,27,54,14,25,11,612,124,169,103,739,19,25,6,675,4,13,21,45
474,239,184,55,3,0,37,3,6,0,0,0,0,128,74,37,44,122,13,52,3,188,0,7,12,10
475,774,742,32,16,2,142,33,30,6,0,2,4,551,114,109,126,610,11,10,7,598,7,13,13,38
476,432,388,44,19,0,57,19,12,20,11,5,2,294,54,84,85,327,11,3,4,356,1,3,8,5
477,834,755,79,27,1,170,31,70,40,10,19,10,551,101,182,108,650,33,7,9,600,3,15,29,36
478,343,330,13,0,2,55,7,5,0,0,0,0,247,47,49,55,269,10,3,5,270,0,5,15,11
479,1286,1234,52,26,7,151,45,13,17,6,6,2,967,152,167,73,1164,31,8,5,1112,1,17,26,28
480,911,857,54,39,1,120,25,10,0,0,0,0,584,129,198,287,501,60,15,2,745,6,21,15,9
481,111,105,6,6,0,11,6,0,0,0,0,0,82,13,16,23,77,8,0,0,97,0,1,1,0
482,1657,1359,298,22,0,163,26,46,0,0,0,0,1027,308,322,129,1191,39,275,3,1308,5,22,38,65
483,1092,954,138,59,10,154,59,48,64,29,29,4,750,117,225,112,935,30,7,5,844,5,16,31,29
484,1769,1417,352,24,0,205,27,94,0,0,0,0,1035,369,365,240,1098,68,328,7,1381,2,31,38,55
485,812,772,40,28,0,64,22,7,0,0,0,0,564,84,164,116,633,35,11,3,685,2,11,13,11
486,142,136,6,1,1,53,4,2,0,0,0,0,65,48,29,17,78,13,0,9,95,0,6,2,10
487,405,387,18,16,0,35,7,0,0,0,0,0,276,38,91,41,333,25,0,0,307,0,7,7,8
488,1047,971,76,67,0,96,59,2,0,0,0,0,790,88,169,848,109,53,9,1,915,4,29,12,5
489,15,13,2,1,0,4,1,2,1,1,0,0,13,0,2,15,0,0,0,0,12,0,1,0,1
490,1021,830,191,25,0,108,12,31,0,0,0,0,567,225,229,45,764,34,165,2,782,4,16,27,29
491,279,272,7,1,2,68,7,8,1,0,1,0,199,38,42,21,232,8,4,3,201,1,8,9,14
492,7,6,1,1,0,1,0,0,0,0,0,0,3,0,4,1,6,0,0,0,4,0,0,0,0
493,207,194,13,10,0,26,8,0,0,0,0,0,105,24,78,16,143,34,3,0,128,1,10,6,4
494,393,314,79,5,0,48,2,9,0,0,0,0,239,75,79,289,15,13,74,0,301,0,10,10,16
495,1202,1150,52,35,2,116,23,12,0,0,0,0,931,130,141,100,1005,59,16,2,1035,2,20,29,17
496,575,488,87,8,1,58,8,27,0,0,0,0,366,105,104,28,427,30,79,0,462,1,6,10,17
497,214,175,39,2,0,23,5,19,0,0,0,0,114,48,52,31,131,6,37,3,153,0,3,9,7
498,71,69,2,2,0,20,1,4,0,0,0,0,46,16,9,50,13,2,0,1,54,0,2,1,2
499,698,644,54,4,4,133,13,18,5,2,0,0,503,118,77,68,579,16,10,9,548,2,12,22,26
500,1633,1581,52,49,1,133,79,6,0,0,0,0,1169,94,370,102,1442,58,3,2,1372,10,23,20,13
501,1037,1011,26,23,3,119,27,13,3,2,0,1,769,99,169,808,176,38,0,1,870,3,22,21,14
502,612,595,17,16,1,120,15,1,0,0,0,0,489,67,56,79,506,18,1,0,535,1,5,11,9
503,157,147,10,9,0,13,13,0,0,0,0,0,63,24,70,107,20,24,1,0,94,2,9,4,3
504,351,334,17,5,4,61,5,10,6,2,0,1,282,35,34,192,148,2,6,2,280,2,7,10,12
505,338,329,9,1,0,62,13,32,1,0,0,1,199,75,64,249,39,26,7,5,209,3,9,13,29
506,1093,1049,44,31,0,68,29,1,0,0,0,0,882,85,126,794,251,19,5,8,1004,6,12,11,5
507,118,96,22,4,0,11,7,9,0,0,0,0,59,29,30,16,78,4,18,1,91,0,1,1,6
508,808,754,54,6,6,114,27,62,16,4,8,0,561,113,134,147,603,21,32,1,626,1,10,25,33
509,1806,1511,295,37,0,168,45,93,32,23,7,0,1114,285,407,1325,168,62,226,1,1419,4,27,33,57
510,1598,1557,41,36,1,158,24,4,0,0,0,0,1406,93,99,125,1395,34,5,5,1494,0,7,16,11
511,1235,1201,34,28,2,178,34,7,0,0,0,0,939,123,173,156,993,67,3,4,1040,3,27,23,19
512,136,132,4,0,0,28,2,7,0,0,0,0,87,36,13,116,14,1,4,0,86,0,2,9,17
513,381,363,18,9,0,49,19,8,3,2,1,0,219,65,97,54,282,27,4,4,274,1,11,9,9
514,235,232,3,2,0,12,6,0,0,0,0,0,166,37,32,11,194,25,1,2,190,0,9,9,3
515,523,473,50,12,1,95,30,17,26,12,13,0,378,70,75,57,426,15,8,6,395,1,7,16,22
516,1089,1064,25,20,0,82,14,1,0,0,0,0,935,53,101,74,957,37,4,2,1011,3,6,11,6
517,8,8,0,0,0,4,0,0,0,0,0,0,7,1,0,0,7,0,0,0,5,0,1,0,1
