Unnamed: 0,SCA,SCA.1,SCA Types,SCA Types.1,SCA Types.2,SCA Types.3,SCA Types.4,SCA Types.5,GCA,GCA.1,GCA Types,GCA Types.1,GCA Types.2,GCA Types.3,GCA Types.4,GCA Types.5
Rk,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
2181,71,3.6,54,1,5,5,4,2,13,0.66,8,0,0,1,3,1
2182,49,1.91,32,3,6,0,6,2,13,0.51,4,2,3,0,4,0
2183,28,3.43,13,11,0,3,0,1,0,0,0,0,0,0,0,0
2184,3,2.65,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2185,58,3,39,0,10,3,4,2,4,0.21,4,0,0,0,0,0
2186,40,1.6,32,6,0,2,0,0,3,0.12,2,0,0,1,0,0
2187,1,1.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,41,1.64,28,1,2,5,5,0,8,0.32,7,0,0,0,1,0
2189,33,1.25,24,0,2,2,3,2,5,0.19,4,0,0,0,1,0
2190,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,32,2.72,20,4,5,0,3,0,3,0.26,2,0,0,0,1,0
2192,1,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2193,7,2.45,5,0,0,0,1,1,1,0.35,1,0,0,0,0,0
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,3,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,8,1.1,7,1,0,0,0,0,1,0.14,1,0,0,0,0,0
2197,3,0.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,3,0.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2199,92,3.63,57,11,6,6,10,2,12,0.47,6,2,0,1,2,1
2200,43,2.11,22,12,1,3,4,1,4,0.2,2,0,0,1,0,1
2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,69,3.14,43,7,7,2,10,0,10,0.46,6,1,1,1,1,0
2203,6,0.16,4,2,0,0,0,0,1,0.03,1,0,0,0,0,0
2204,2,0.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,73,3.06,53,0,10,1,8,1,13,0.54,10,0,2,0,1,0
2206,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,2,2.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,43,1.74,35,5,0,1,1,1,3,0.12,3,0,0,0,0,0
2210,49,1.53,41,1,3,2,1,1,3,0.09,2,0,0,1,0,0
2211,11,1.05,10,0,0,0,0,1,1,0.1,1,0,0,0,0,0
2212,3,3.03,3,0,0,0,0,0,1,1.01,1,0,0,0,0,0
2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,80,2.52,51,0,9,5,14,1,9,0.28,5,0,2,1,1,0
2215,46,2.92,23,6,10,2,4,1,6,0.38,3,0,0,1,1,1
2216,46,1.9,38,2,1,1,3,1,7,0.29,7,0,0,0,0,0
2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,19,0.94,18,0,0,1,0,0,0,0,0,0,0,0,0,0
2219,18,1.42,10,5,0,2,0,1,2,0.16,1,0,0,1,0,0
2220,40,1.26,32,0,1,2,1,4,2,0.06,1,0,0,1,0,0
2221,51,2.2,37,2,5,2,3,2,10,0.43,4,1,2,0,1,2
2222,48,1.41,30,1,8,5,3,1,3,0.09,1,0,0,2,0,0
2223,16,2.21,14,2,0,0,0,0,0,0,0,0,0,0,0,0
2224,44,1.77,33,3,2,3,2,1,7,0.28,6,0,0,1,0,0
2225,40,2.67,19,16,0,1,2,2,4,0.27,1,1,0,0,1,1
2226,5,1.88,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,11,1.55,8,0,0,1,1,1,3,0.42,2,0,0,1,0,0
2228,7,0.44,7,0,0,0,0,0,1,0.06,1,0,0,0,0,0
2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,18,1.71,17,0,0,0,0,1,2,0.19,2,0,0,0,0,0
2231,37,2.49,29,0,3,1,4,0,4,0.27,4,0,0,0,0,0
2232,106,2.82,80,19,4,1,0,2,15,0.4,10,2,2,1,0,0
2233,53,2.21,46,3,1,0,2,1,2,0.08,2,0,0,0,0,0
2234,40,2.31,27,0,7,2,4,0,4,0.23,1,0,1,0,2,0
2235,6,0.62,3,0,1,1,1,0,4,0.41,2,0,1,0,1,0
2236,2,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,12,1.93,9,0,1,0,1,1,0,0,0,0,0,0,0,0
2238,2,1.02,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,46,2.95,30,4,2,0,6,4,3,0.19,2,0,0,0,0,1
2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,43,2.38,36,1,1,0,5,0,7,0.39,6,0,0,0,1,0
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,73,2.39,58,1,6,3,1,4,8,0.26,6,0,1,0,0,1
2245,64,4.47,49,0,5,6,2,2,11,0.77,5,0,2,3,1,0
2246,14,2.35,11,2,0,0,1,0,1,0.17,1,0,0,0,0,0
2247,21,1.73,15,4,1,0,1,0,1,0.08,1,0,0,0,0,0
2248,21,3.7,12,5,1,1,1,1,1,0.18,1,0,0,0,0,0
2249,25,1.64,16,0,0,4,5,0,3,0.2,1,0,0,1,1,0
2250,38,1.19,28,0,4,2,2,2,1,0.03,0,0,0,1,0,0
2251,72,3.67,44,16,4,0,6,2,13,0.66,8,4,0,0,1,0
2252,23,1.64,14,0,4,3,2,0,4,0.28,3,0,1,0,0,0
2253,3,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2254,16,1.16,13,1,0,2,0,0,3,0.22,3,0,0,0,0,0
2255,8,1.69,6,2,0,0,0,0,0,0,0,0,0,0,0,0
2256,40,3.66,30,0,5,1,3,1,9,0.82,7,0,2,0,0,0
2257,22,1.7,18,1,0,0,2,1,1,0.08,0,0,0,0,1,0
2258,27,1.29,22,3,1,1,0,0,1,0.05,1,0,0,0,0,0
2259,1,0.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2260,14,0.66,12,0,0,2,0,0,4,0.19,4,0,0,0,0,0
2261,23,0.81,18,0,1,1,2,1,5,0.18,3,0,1,0,1,0
2262,35,1.79,30,0,0,0,2,3,4,0.2,4,0,0,0,0,0
2263,114,3.66,62,1,18,17,12,4,16,0.51,7,0,3,5,1,0
2264,14,1.02,11,1,1,1,0,0,2,0.15,1,0,0,1,0,0
2265,36,1.72,27,0,1,3,3,2,6,0.29,5,0,0,0,0,1
2266,69,2.06,62,4,0,0,0,3,7,0.21,7,0,0,0,0,0
2267,19,1.39,17,0,1,1,0,0,3,0.22,2,0,1,0,0,0
2268,7,0.97,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2269,30,2.27,23,3,1,0,3,0,2,0.15,1,1,0,0,0,0
2270,4,0.33,1,0,0,1,2,0,2,0.16,0,0,0,1,1,0
2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,6,1.44,4,0,0,1,0,1,1,0.24,1,0,0,0,0,0
2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,14,0.74,13,1,0,0,0,0,1,0.05,1,0,0,0,0,0
2275,55,2.95,35,18,1,1,0,0,5,0.27,4,1,0,0,0,0
2276,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2277,1,0.44,0,0,0,0,1,0,1,0.44,0,0,0,0,1,0
2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,2,0.18,1,0,0,0,0,1,1,0.09,1,0,0,0,0,0
2280,4,1.73,4,0,0,0,0,0,1,0.43,1,0,0,0,0,0
2281,52,2.8,40,8,1,1,2,0,6,0.32,5,1,0,0,0,0
2282,54,3.05,38,0,9,3,2,2,3,0.17,3,0,0,0,0,0
2283,105,3.68,88,0,3,6,2,6,10,0.35,7,0,1,0,2,0
2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,5,2.42,4,0,0,0,1,0,1,0.48,1,0,0,0,0,0
2286,5,0.21,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,7,2.61,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,1,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,18,1.52,15,1,1,1,0,0,0,0,0,0,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,17,3.26,13,0,1,2,0,1,1,0.19,1,0,0,0,0,0
2295,7,11.25,3,0,0,2,1,1,0,0,0,0,0,0,0,0
2296,2,1.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2297,63,1.95,41,4,8,3,7,0,12,0.37,6,2,1,1,2,0
2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,59,2.62,55,0,0,3,1,0,5,0.22,4,0,0,1,0,0
2300,72,3.21,58,0,5,0,8,1,8,0.36,6,0,0,0,2,0
2301,4,0.58,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2302,61,3.52,41,1,12,1,5,1,10,0.58,8,0,1,1,0,0
2303,5,0.99,3,0,1,1,0,0,0,0,0,0,0,0,0,0
2304,16,0.6,13,1,1,1,0,0,1,0.04,1,0,0,0,0,0
2305,98,3.45,63,11,8,7,9,0,12,0.42,9,0,1,0,2,0
2306,31,1.17,28,2,1,0,0,0,3,0.11,2,1,0,0,0,0
2307,1,11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,6,1.44,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0
2310,117,3.42,87,1,6,12,7,4,14,0.41,10,0,0,2,2,0
2311,13,1.55,10,0,1,0,2,0,2,0.24,1,0,0,0,1,0
2312,4,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,5,0.53,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2315,37,2,26,1,0,2,8,0,9,0.49,5,0,0,1,3,0
2316,29,1.35,18,7,1,0,3,0,1,0.05,1,0,0,0,0,0
2317,4,1.8,3,0,1,0,0,0,1,0.45,1,0,0,0,0,0
2318,37,1.3,29,1,2,2,1,2,7,0.25,5,0,0,1,1,0
2319,45,1.87,22,0,7,7,6,3,2,0.08,1,0,1,0,0,0
2320,65,2.39,50,2,3,1,9,0,13,0.48,10,1,0,0,2,0
2321,31,2.47,16,14,0,0,1,0,3,0.24,2,1,0,0,0,0
2322,9,0.55,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2323,19,1.75,14,0,1,1,2,1,2,0.18,2,0,0,0,0,0
2324,16,1.55,14,0,0,2,0,0,3,0.29,3,0,0,0,0,0
2325,25,2.17,20,0,1,0,2,2,4,0.35,4,0,0,0,0,0
2326,41,2.91,24,8,4,2,3,0,9,0.64,5,1,2,1,0,0
2327,2,0.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,71,5.58,53,8,3,3,4,0,15,1.18,13,1,1,0,0,0
2329,5,0.3,3,1,0,1,0,0,1,0.06,1,0,0,0,0,0
2330,5,0.17,3,0,0,1,1,0,1,0.03,1,0,0,0,0,0
2331,5,0.49,4,0,0,0,0,1,0,0,0,0,0,0,0,0
2332,25,2.31,20,1,2,0,1,1,4,0.37,4,0,0,0,0,0
2333,1,1.84,1,0,0,0,0,0,1,1.84,1,0,0,0,0,0
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,125,5.46,87,21,11,3,2,1,22,0.96,17,1,1,1,2,0
2336,38,1.84,31,1,2,2,2,0,6,0.29,6,0,0,0,0,0
2337,86,4.29,65,2,14,4,1,0,21,1.05,18,0,1,2,0,0
2338,7,0.59,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2339,27,1.17,21,0,0,0,2,4,4,0.17,3,0,0,0,0,1
2340,1,5.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,17,1.85,12,1,0,2,1,1,4,0.44,2,1,0,0,1,0
2343,4,1.22,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,54,4.16,37,8,1,1,6,1,3,0.23,1,1,0,0,1,0
2345,8,2.67,6,0,0,1,1,0,0,0,0,0,0,0,0,0
2346,37,1.51,28,0,2,3,2,2,4,0.16,3,0,0,1,0,0
2347,4,9.73,1,0,0,2,1,0,1,2.43,1,0,0,0,0,0
2348,8,1.23,7,1,0,0,0,0,1,0.15,0,1,0,0,0,0
2349,20,0.81,15,1,1,0,2,1,0,0,0,0,0,0,0,0
2350,1,1.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,13,3.01,6,0,3,0,4,0,2,0.46,0,0,0,0,2,0
2352,6,1.39,3,0,0,1,2,0,0,0,0,0,0,0,0,0
2353,49,3.34,38,1,2,6,2,0,7,0.48,5,0,1,1,0,0
2354,64,2.3,42,0,8,7,6,1,4,0.14,1,0,0,1,1,1
2355,9,1.79,8,0,1,0,0,0,3,0.6,3,0,0,0,0,0
2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,6,1.17,3,0,1,0,1,1,0,0,0,0,0,0,0,0
2358,31,3.55,18,10,0,1,2,0,4,0.46,2,1,0,0,1,0
2359,126,5.24,47,43,10,11,9,6,11,0.46,4,3,1,2,1,0
2360,13,0.4,12,0,0,1,0,0,3,0.09,2,0,0,1,0,0
2361,13,0.79,12,0,0,0,1,0,2,0.12,2,0,0,0,0,0
2362,30,2,22,0,2,3,1,2,4,0.27,4,0,0,0,0,0
2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,9,0.65,7,0,0,0,1,1,1,0.07,1,0,0,0,0,0
2365,6,1.58,4,0,0,1,0,1,1,0.26,0,0,0,1,0,0
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,51,2.04,46,1,1,1,1,1,1,0.04,1,0,0,0,0,0
2368,46,2.22,33,0,5,5,3,0,6,0.29,4,0,1,0,1,0
2369,16,1.94,11,0,1,0,3,1,1,0.12,1,0,0,0,0,0
2370,51,1.75,41,1,1,3,2,3,6,0.21,4,0,0,1,0,1
2371,6,0.33,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,15,1.05,12,0,0,1,1,1,1,0.07,1,0,0,0,0,0
2373,34,2.14,26,0,2,1,5,0,6,0.38,4,0,0,1,1,0
2374,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,59,2.22,43,8,3,2,2,1,5,0.19,3,1,0,0,0,1
2376,31,2.37,26,1,1,1,2,0,7,0.54,6,0,0,0,1,0
2377,12,2.6,10,2,0,0,0,0,1,0.22,1,0,0,0,0,0
2378,27,1.11,24,0,1,0,0,2,2,0.08,2,0,0,0,0,0
2379,17,1.62,11,1,3,1,1,0,2,0.19,2,0,0,0,0,0
2380,46,1.65,40,1,2,0,2,1,1,0.04,1,0,0,0,0,0
2381,12,1.77,10,1,0,0,0,1,4,0.59,3,1,0,0,0,0
2382,2,0.08,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,7,4.12,3,4,0,0,0,0,0,0,0,0,0,0,0,0
2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,5,2.36,3,0,0,2,0,0,1,0.47,0,0,0,1,0,0
2387,20,2.21,15,0,0,4,1,0,1,0.11,0,0,0,1,0,0
2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,58,1.75,45,5,2,3,1,2,5,0.15,4,0,0,1,0,0
2391,18,1.83,14,1,0,0,1,2,1,0.1,0,0,0,0,0,1
2392,34,5.07,24,4,2,3,1,0,4,0.6,0,2,0,2,0,0
2393,29,1.26,23,1,1,1,2,1,1,0.04,1,0,0,0,0,0
2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,31,1.43,23,1,1,2,3,1,3,0.14,3,0,0,0,0,0
2396,13,1.65,11,0,1,0,0,1,0,0,0,0,0,0,0,0
2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,26,1.49,24,0,1,1,0,0,3,0.17,3,0,0,0,0,0
2399,6,1.57,4,1,0,0,1,0,1,0.26,1,0,0,0,0,0
2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,31,4.88,24,0,3,1,2,1,1,0.16,1,0,0,0,0,0
2402,6,1.17,6,0,0,0,0,0,1,0.2,1,0,0,0,0,0
2403,32,5.18,30,2,0,0,0,0,3,0.49,3,0,0,0,0,0
2404,5,0.61,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,111,3.76,70,35,1,1,4,0,11,0.37,6,3,0,0,2,0
2406,66,2.27,37,25,0,2,1,1,8,0.28,5,3,0,0,0,0
2407,45,2.42,34,0,3,4,3,1,6,0.32,4,0,1,1,0,0
2408,1,8.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,54,2.45,35,16,0,0,1,2,4,0.18,2,2,0,0,0,0
2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,16,2.21,15,0,0,0,1,0,1,0.14,1,0,0,0,0,0
2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,67,2.68,37,23,0,6,1,0,6,0.24,3,2,0,1,0,0
2416,3,5.51,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,3,7.94,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,29,1.63,28,1,0,0,0,0,3,0.17,2,1,0,0,0,0
2419,76,2.48,53,1,7,8,6,1,14,0.46,6,0,1,3,4,0
2420,80,3.49,64,2,5,4,3,2,10,0.44,9,0,0,1,0,0
2421,55,2.09,43,4,1,2,3,2,10,0.38,8,0,0,0,1,1
2422,64,4.12,48,5,6,3,2,0,12,0.77,10,0,2,0,0,0
2423,31,2.04,17,0,3,6,4,1,4,0.26,3,0,0,0,1,0
2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,7,1.77,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,6,0.9,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2427,5,0.16,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2428,18,0.84,17,0,0,1,0,0,1,0.05,1,0,0,0,0,0
2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,14,0.78,10,0,1,0,2,1,2,0.11,2,0,0,0,0,0
2431,31,1.6,18,0,6,3,3,1,3,0.16,3,0,0,0,0,0
2432,62,2.4,41,10,6,3,2,0,7,0.27,5,1,1,0,0,0
2433,4,0.11,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2434,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,39,1.89,30,1,3,1,4,0,4,0.19,3,0,0,0,1,0
2437,34,1.95,27,4,1,0,1,1,3,0.17,2,0,0,0,1,0
2438,17,0.5,12,0,0,4,1,0,1,0.03,0,0,0,1,0,0
2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,3,0.09,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,1,1.15,1,0,0,0,0,0,1,1.15,1,0,0,0,0,0
2442,29,1.01,25,0,0,2,2,0,3,0.1,3,0,0,0,0,0
2443,17,0.97,16,0,0,0,1,0,1,0.06,1,0,0,0,0,0
2444,5,0.95,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,3,1.6,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2447,40,1.29,29,3,2,3,0,3,4,0.13,2,0,1,1,0,0
2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,40,3.05,29,6,4,0,1,0,2,0.15,2,0,0,0,0,0
2450,29,2.24,18,8,1,2,0,0,1,0.08,0,0,0,1,0,0
2451,19,0.62,15,0,0,3,1,0,0,0,0,0,0,0,0,0
2452,8,1.72,3,1,0,2,2,0,1,0.21,0,0,0,1,0,0
2453,5,1.92,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,14,2.18,12,0,0,1,1,0,1,0.16,1,0,0,0,0,0
2456,3,1.57,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2457,5,0.41,4,0,0,0,0,1,1,0.08,1,0,0,0,0,0
2458,43,2.69,35,0,2,2,3,1,7,0.44,6,0,0,1,0,0
2459,6,1.03,6,0,0,0,0,0,1,0.17,1,0,0,0,0,0
2460,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,14,1.69,9,2,2,0,0,1,3,0.36,2,0,0,0,0,1
2462,20,1.59,16,4,0,0,0,0,2,0.16,2,0,0,0,0,0
2463,1,1.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,20,1.62,13,0,1,1,4,1,4,0.32,2,0,0,0,2,0
2465,12,1.2,9,0,3,0,0,0,1,0.1,0,0,1,0,0,0
2466,13,2.41,12,1,0,0,0,0,2,0.37,2,0,0,0,0,0
2467,21,1.31,13,0,0,4,3,1,2,0.13,0,0,0,1,1,0
2468,74,2.44,31,33,4,2,4,0,13,0.43,3,7,1,1,1,0
2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,34,2.77,27,4,1,0,2,0,1,0.08,0,1,0,0,0,0
2471,8,1.29,4,0,1,0,3,0,0,0,0,0,0,0,0,0
2472,6,0.21,5,1,0,0,0,0,1,0.04,1,0,0,0,0,0
2473,102,2.82,85,0,3,3,7,4,13,0.36,10,0,0,1,1,1
2474,9,2.06,7,0,1,1,0,0,2,0.46,2,0,0,0,0,0
2475,75,3.31,53,17,1,2,2,0,10,0.44,7,3,0,0,0,0
2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,58,2.16,41,0,4,2,11,0,7,0.26,6,0,0,0,1,0
2478,37,2.81,25,1,3,4,3,1,4,0.3,2,0,0,1,0,1
2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,45,1.18,31,2,1,7,4,0,5,0.13,3,0,0,2,0,0
2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,8,1.57,6,0,1,0,1,0,0,0,0,0,0,0,0,0
2483,9,0.46,8,0,0,0,0,1,0,0,0,0,0,0,0,0
2484,1,0.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,29,1.36,27,0,0,1,0,1,1,0.05,1,0,0,0,0,0
2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,23,1.69,20,1,1,1,0,0,3,0.22,3,0,0,0,0,0
2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,40,1.66,34,0,0,0,5,1,5,0.21,4,0,0,0,1,0
2490,2,0.18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,10,0.49,6,1,1,1,0,1,0,0,0,0,0,0,0,0
2492,67,2.84,55,0,11,1,0,0,9,0.38,9,0,0,0,0,0
2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,26,0.81,16,2,3,2,2,1,4,0.12,3,1,0,0,0,0
2496,20,0.92,16,1,0,0,2,1,3,0.14,3,0,0,0,0,0
2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,10,0.32,7,0,0,1,1,1,0,0,0,0,0,0,0,0
2499,49,2.82,37,0,4,3,3,2,8,0.46,7,0,0,0,1,0
2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,10,0.71,8,1,0,1,0,0,1,0.07,0,0,0,1,0,0
2502,2,0.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,18,1.05,17,0,0,0,0,1,0,0,0,0,0,0,0,0
2504,100,3.55,68,0,14,8,10,0,15,0.53,9,0,3,2,1,0
2505,33,1.1,31,0,1,0,1,0,3,0.1,2,0,0,0,1,0
2506,76,3.49,54,11,0,6,2,3,12,0.55,8,0,0,3,0,1
2507,20,3.35,15,4,0,1,0,0,0,0,0,0,0,0,0,0
2508,14,0.65,12,0,0,0,2,0,1,0.05,1,0,0,0,0,0
2509,1,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,25,1.22,24,1,0,0,0,0,1,0.05,1,0,0,0,0,0
2511,4,1.55,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,36,2.47,30,3,0,0,1,2,5,0.34,4,0,0,0,0,1
2513,12,0.52,11,0,0,1,0,0,2,0.09,2,0,0,0,0,0
2514,30,1.02,25,0,3,1,1,0,2,0.07,2,0,0,0,0,0
2515,5,1.06,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0
2516,6,1.21,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2517,36,1.33,21,8,1,1,4,1,2,0.07,1,0,1,0,0,0
2518,78,2.46,48,22,2,2,3,1,15,0.47,11,4,0,0,0,0
2519,66,2.37,41,2,4,10,8,1,10,0.36,4,0,1,1,3,1
2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,27,1.61,24,0,1,2,0,0,4,0.24,4,0,0,0,0,0
2522,100,4.07,77,5,11,2,3,2,12,0.49,10,1,0,1,0,0
2523,5,1.93,5,0,0,0,0,0,1,0.39,1,0,0,0,0,0
2524,49,2.38,34,1,5,4,3,2,6,0.29,5,0,1,0,0,0
2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,19,1.53,13,3,0,1,1,1,0,0,0,0,0,0,0,0
2527,2,1.86,1,0,0,0,1,0,1,0.93,0,0,0,0,1,0
2528,12,1.47,9,0,0,1,1,1,0,0,0,0,0,0,0,0
2529,2,0.07,2,0,0,0,0,0,2,0.07,2,0,0,0,0,0
2530,1,0.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,60,3.74,47,0,2,6,2,3,4,0.25,3,0,0,1,0,0
2532,5,0.53,1,1,0,0,2,1,1,0.11,0,0,0,0,1,0
2533,5,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,1,2.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,51,3.36,35,5,5,2,3,1,4,0.26,3,0,1,0,0,0
2536,35,1.37,27,0,3,0,3,2,3,0.12,2,0,1,0,0,0
2537,1,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2538,26,0.87,22,0,0,1,2,1,3,0.1,3,0,0,0,0,0
2539,25,0.85,25,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2540,80,2.12,61,15,0,0,3,1,7,0.19,4,2,0,0,1,0
2541,25,0.69,16,4,0,2,2,1,0,0,0,0,0,0,0,0
2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,5,4.37,4,0,1,0,0,0,1,0.87,1,0,0,0,0,0
2544,1,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
